id_familia,idade,sexo,escolaridade,renda_familiar,qtd_pessoas_familia,possui_deficiencia,situacao_trabalho,tipo_moradia,acesso_agua,acesso_esgoto,recebe_bolsa_familia,cod_municipio,renda_per_capita,vulnerabilidade_idade,infraestrutura_adequada,escolaridade_baixa,situacao_trabalho_precaria,superlotacao,renda_per_capita_norm,score_vulnerabilidade,nivel_vulnerabilidade
95945.0,21,F,0,50.0,3,1,0,1,0,0,1,1100023,16.666666666666668,0,0,1,1,0,-0.5103073865310288,0.6030922159593086,Muito Alta
96004.0,64,M,0,170.0,1,1,0,2,0,0,0,1100809,170.0,0,0,1,1,0,-0.005365507204176132,0.4516096521612528,Alta
96034.0,40,F,0,200.0,2,1,1,1,1,0,0,1100023,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
96073.0,57,F,0,100.0,3,1,1,1,0,0,1,1100130,33.333333333333336,0,0,1,1,0,-0.45542239964767517,0.5866267198943026,Muito Alta
96138.0,78,M,0,477.0,4,1,0,1,0,0,0,1100106,119.25,1,0,1,1,0,-0.17249029226398768,0.7017470876791964,Muito Alta
96212.0,39,F,0,250.0,4,1,1,1,0,0,0,1100338,62.5,0,0,1,1,0,-0.3593736726018065,0.557812101780542,Muito Alta
96260.0,20,F,0,104.0,1,1,0,1,0,0,1,1100130,104.0,0,0,1,1,0,-0.22271005526225618,0.5168130165786768,Muito Alta
96296.0,61,F,0,468.0,2,1,0,2,0,0,0,1101104,234.0,0,0,1,1,0,0.20539284242790148,0.38838214727162956,Alta
96373.0,35,F,0,207.0,4,1,1,1,0,0,0,1100338,51.75,0,0,1,1,0,-0.39477448914156954,0.5684323467424709,Muito Alta
96419.0,18,F,0,100.0,2,1,0,1,0,0,1,1101500,50.0,0,0,1,1,0,-0.40053741276432164,0.5701612238292965,Muito Alta
96514.0,20,F,0,166.0,3,1,1,1,0,0,1,1100338,55.333333333333336,0,0,1,1,0,-0.3829742169616485,0.5648922650884945,Muito Alta
96516.0,38,F,0,166.0,3,1,1,1,1,0,1,1100155,55.333333333333336,0,0,1,1,0,-0.3829742169616485,0.5648922650884945,Muito Alta
96621.0,31,F,0,426.0,3,1,0,1,0,0,0,1101500,142.0,0,0,1,1,0,-0.0975722851682101,0.47927168555046307,Alta
96630.0,58,F,0,354.0,3,1,0,1,1,1,0,1100049,118.0,0,1,1,1,0,-0.1766066662802392,0.35298199988407175,Alta
96673.0,82,F,0,937.0,2,1,0,1,1,0,0,1100296,468.5,1,0,1,1,0,0.9776246078766858,0.35671261763699424,Alta
96798.0,77,M,0,880.0,2,1,0,1,1,0,0,1101401,440.0,1,0,1,1,0,0.8837712803061513,0.3848686159081546,Alta
96871.0,37,F,0,300.0,3,1,0,1,0,0,0,1100122,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
96921.0,25,F,0,468.0,2,1,1,1,1,0,0,1100502,234.0,0,0,1,1,0,0.20539284242790148,0.38838214727162956,Alta
96949.0,68,F,0,468.0,2,1,0,1,1,0,0,1100155,234.0,1,0,1,1,0,0.20539284242790148,0.5883821472716296,Muito Alta
96957.0,27,F,0,0.0,3,1,0,1,1,0,0,1100288,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
96973.0,43,F,0,166.0,3,1,0,1,1,0,1,1101468,55.333333333333336,0,0,1,1,0,-0.3829742169616485,0.5648922650884945,Muito Alta
96983.0,29,F,0,200.0,4,1,0,1,0,0,0,1100148,50.0,0,0,1,1,0,-0.40053741276432164,0.5701612238292965,Muito Alta
97013.0,32,M,0,433.0,3,1,1,1,0,0,0,1100023,144.33333333333334,0,0,1,1,0,-0.08988838700454056,0.4769665161013622,Alta
97041.0,32,F,0,156.0,3,1,1,1,1,0,1,1100122,52.0,0,0,1,1,0,-0.39395121433831926,0.5681853643014958,Muito Alta
97061.0,49,M,0,187.0,4,1,1,1,0,0,0,1100098,46.75,0,0,1,1,0,-0.4112399852065756,0.5733719955619727,Muito Alta
97141.0,42,F,0,112.0,4,1,1,1,0,0,1,1101708,28.0,0,0,1,1,0,-0.47298559545034835,0.5918956786351045,Muito Alta
97148.0,38,F,0,35.0,2,1,0,2,0,0,1,1100304,17.5,0,0,1,1,0,-0.5075631371868611,0.6022689411560583,Muito Alta
97150.0,64,F,0,954.0,2,1,0,1,0,0,0,1101302,477.0,0,0,1,1,0,1.0056159511871963,0.14831521464384112,Alta
97213.0,34,F,0,150.0,4,1,1,1,0,0,1,1101005,37.5,0,0,1,1,0,-0.4417011529268368,0.5825103458780511,Muito Alta
97236.0,46,F,0,1025.0,2,1,1,1,1,0,0,1100122,512.5,0,0,1,1,0,1.1225209732487391,0.11324370802537831,Alta
97264.0,32,F,0,100.0,4,1,0,1,0,0,1,1100338,25.0,0,0,1,1,0,-0.482864893089352,0.5948594679268057,Muito Alta
97290.0,29,F,0,320.0,5,1,0,1,0,0,0,1100023,64.0,0,0,1,1,0,-0.3544340237823047,0.5563302071346914,Muito Alta
97322.0,43,F,0,680.0,1,0,0,1,0,0,0,1100098,680.0,0,0,1,1,0,1.6741150914264424,-0.1522345274279327,Média
97334.0,31,F,0,83.0,4,1,1,1,1,0,1,1100098,20.75,0,0,1,1,0,-0.49686056474460716,0.5990581694233822,Muito Alta
97445.0,51,F,0,693.0,1,0,0,1,0,0,0,1100122,693.0,0,0,1,1,0,1.716925381195458,-0.16507761435863727,Média
97495.0,21,M,0,62.0,4,1,0,1,0,0,1,1100379,15.5,0,0,1,1,0,-0.5141493356128635,0.6042448006838591,Muito Alta
97532.0,40,F,0,272.0,7,1,0,1,1,0,1,1100148,38.857142857142854,0,0,1,1,1,-0.43723194685204947,0.6811695840556148,Muito Alta
97606.0,51,F,0,318.0,3,1,1,1,0,0,0,1101708,106.0,0,0,1,1,0,-0.21612385683625374,0.5148371570508761,Muito Alta
97658.0,27,F,0,357.0,3,1,1,1,1,0,0,1100122,119.0,0,0,1,1,0,-0.173313567067238,0.5019940701201714,Muito Alta
97729.0,28,F,0,75.0,2,1,0,1,0,0,1,1100056,37.5,0,0,1,1,0,-0.4417011529268368,0.5825103458780511,Muito Alta
97781.0,48,F,0,32.0,4,1,0,1,0,0,1,1100148,8.0,0,0,1,1,0,-0.5388475797103726,0.6116542739131118,Muito Alta
97785.0,42,M,0,300.0,3,1,1,1,0,0,0,1100403,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
97860.0,78,F,0,937.0,2,1,0,2,0,0,0,1100304,468.5,1,0,1,1,0,0.9776246078766858,0.35671261763699424,Alta
97903.0,22,F,0,33.0,3,1,0,2,0,0,1,1100809,11.0,0,0,1,1,0,-0.5289682820713689,0.6086904846214106,Muito Alta
97907.0,69,M,0,954.0,1,1,0,1,0,0,0,1101757,954.0,1,0,1,1,0,2.5764242757887743,-0.12292728273663225,Média
97910.0,66,F,0,724.0,1,1,0,1,1,0,0,1100064,724.0,1,0,1,1,0,1.8190114567984956,0.10429656296045131,Alta
97928.0,61,M,0,1037.0,2,1,1,1,0,0,0,1100189,518.5,0,0,1,1,0,1.1422795685267466,0.10731612944197605,Alta
97931.0,54,F,0,750.0,2,1,0,1,0,0,0,1101435,375.0,0,0,1,1,0,0.6697198314610725,0.24908405056167826,Alta
98002.0,31,F,0,136.0,7,1,0,1,1,0,1,1100130,19.428571428571427,0,0,1,1,1,-0.5012121601332159,0.7003636480399646,Muito Alta
98003.0,70,M,0,954.0,1,0,0,1,0,0,0,1100064,954.0,1,0,1,1,0,2.5764242757887743,-0.22292728273663226,Média
98020.0,72,F,0,954.0,1,1,0,1,1,0,0,1100122,954.0,1,0,1,1,0,2.5764242757887743,-0.12292728273663225,Média
98129.0,32,F,0,27.0,3,1,1,1,0,0,1,1100080,9.0,0,0,1,1,0,-0.5355544804973714,0.6106663441492114,Muito Alta
98191.0,26,F,0,0.0,2,1,0,1,0,0,1,1100700,0.0,0,0,1,1,0,-0.5651923734143823,0.6195577120243146,Muito Alta
98228.0,63,M,0,200.0,1,1,1,1,1,0,0,1100056,200.0,0,0,1,1,0,0.09342746918586026,0.4219717592442419,Alta
98243.0,54,M,0,641.0,1,1,1,1,0,0,0,1100189,641.0,0,0,1,1,0,1.5456842221193952,-0.01370526663581853,Média
98266.0,20,F,0,375.0,5,1,0,1,1,0,0,1100023,75.0,0,0,1,1,0,-0.31820993243929135,0.5454629797317874,Muito Alta
98284.0,21,F,0,66.0,3,1,0,1,0,0,1,1101302,22.0,0,0,1,1,0,-0.4927441907283556,0.5978232572185067,Muito Alta
98293.0,44,F,0,75.0,4,1,0,1,1,0,1,1101500,18.75,0,0,1,1,0,-0.5034467631706095,0.6010340289511829,Muito Alta
98294.0,73,M,0,954.0,1,1,0,1,0,0,0,1101492,954.0,1,0,1,1,0,2.5764242757887743,-0.12292728273663225,Média
98345.0,33,F,0,225.0,4,1,1,1,0,0,0,1100403,56.25,0,0,1,1,0,-0.3799555426830641,0.5639866628049193,Muito Alta
98407.0,24,F,0,70.0,3,1,0,1,0,0,1,1100809,23.333333333333332,0,0,1,1,0,-0.4883533917776873,0.5965060175333062,Muito Alta
98412.0,32,F,0,38.0,7,1,0,1,0,0,1,1100080,5.428571428571429,0,0,1,1,1,-0.547315549115233,0.7141946647345698,Muito Alta
98508.0,71,F,0,788.0,2,1,0,1,0,0,0,1100320,394.0,1,0,1,1,0,0.7322887165080956,0.43031338504757133,Alta
98568.0,49,F,0,262.0,3,1,0,1,0,0,0,1100338,87.33333333333333,0,0,1,1,0,-0.27759504214560976,0.533278512643683,Muito Alta
98569.0,43,F,0,125.0,2,0,1,1,1,0,1,1100106,62.5,0,0,1,1,0,-0.3593736726018065,0.45781210178054194,Alta
98570.0,49,F,0,312.0,3,1,0,1,0,0,0,1100346,104.0,0,0,1,1,0,-0.22271005526225618,0.5168130165786768,Muito Alta
98596.0,20,F,0,425.0,2,1,0,1,1,0,0,1100809,212.5,0,0,1,1,0,0.1345912093483754,0.4096226371954874,Alta
98598.0,49,F,0,175.0,3,1,0,1,1,0,0,1100056,58.333333333333336,0,0,1,1,0,-0.3730949193226449,0.5619284757967935,Muito Alta
98780.0,50,F,0,168.0,5,1,0,2,0,0,1,1100924,33.6,0,0,1,1,0,-0.45454423985754155,0.5863632719572625,Muito Alta
98817.0,43,F,0,122.0,3,1,1,1,0,0,0,1100122,40.666666666666664,0,0,1,1,0,-0.43127300541899966,0.5793819016256999,Muito Alta
98911.0,18,F,0,954.0,1,0,0,1,1,0,0,1100130,954.0,0,0,1,1,0,2.5764242757887743,-0.4229272827366322,Média
98921.0,40,F,0,100.0,2,0,0,1,0,0,0,1101609,50.0,0,0,1,1,0,-0.40053741276432164,0.4701612238292965,Alta
98933.0,57,F,0,468.0,2,1,0,2,0,0,0,1100304,234.0,0,0,1,1,0,0.20539284242790148,0.38838214727162956,Alta
98948.0,21,F,0,400.0,4,1,0,1,1,0,0,1101450,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
98972.0,50,F,0,374.0,3,1,0,1,0,0,1,1100023,124.66666666666667,0,0,1,1,0,-0.15465267152689777,0.4963958014580693,Alta
99023.0,30,F,0,100.0,5,1,0,2,0,0,1,1100809,20.0,0,0,1,1,0,-0.49933038915435807,0.5997991167463075,Muito Alta
99058.0,16,F,0,70.0,2,1,0,2,0,0,1,1100809,35.0,1,0,1,1,0,-0.4499339009593398,0.784980170287802,Muito Alta
99100.0,37,F,0,45.0,4,1,0,1,0,0,0,1100940,11.25,0,0,1,1,0,-0.5281450072681186,0.6084435021804356,Muito Alta
99143.0,23,F,0,100.0,4,1,1,1,1,0,1,1100122,25.0,0,0,1,1,0,-0.482864893089352,0.5948594679268057,Muito Alta
99190.0,54,M,0,954.0,2,1,1,1,0,0,0,1101104,477.0,0,0,1,1,0,1.0056159511871963,0.14831521464384112,Alta
99248.0,65,F,0,482.0,2,1,0,1,1,0,0,1100122,241.0,0,0,1,1,0,0.22844453691890998,0.381466638924327,Alta
99314.0,26,M,0,954.0,1,1,1,1,1,0,0,1100254,954.0,0,0,1,1,0,2.5764242757887743,-0.3229272827366322,Média
99326.0,67,F,0,954.0,2,1,0,1,1,0,0,1100254,477.0,1,0,1,1,0,1.0056159511871963,0.34831521464384113,Alta
99328.0,24,F,0,935.0,1,1,1,1,1,0,0,1100023,935.0,0,0,1,1,0,2.5138553907417513,-0.3041566172225253,Média
99444.0,31,F,0,75.0,4,1,0,2,0,0,1,1101492,18.75,0,0,1,1,0,-0.5034467631706095,0.6010340289511829,Muito Alta
99514.0,81,M,0,394.0,4,1,0,1,1,0,0,1100304,98.5,1,0,1,1,0,-0.24082210093376283,0.7222466302801288,Muito Alta
99601.0,41,F,0,100.0,3,1,1,1,0,0,0,1100148,33.333333333333336,0,0,1,1,0,-0.45542239964767517,0.5866267198943026,Muito Alta
99629.0,35,F,0,25.0,4,1,0,2,0,0,1,1100080,6.25,0,0,1,1,0,-0.5446105033331247,0.6133831509999373,Muito Alta
99750.0,68,F,0,879.0,2,1,1,1,0,0,0,1101492,439.5,1,0,1,1,0,0.8821247306996507,0.38536258079010477,Alta
99940.0,15,F,2,50.0,2,1,0,1,0,0,1,1100098,25.0,1,0,1,1,0,-0.482864893089352,0.7948594679268056,Muito Alta
99953.0,18,F,0,200.0,2,1,0,2,0,0,0,1100304,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
99975.0,27,F,0,275.0,2,1,1,1,1,0,0,1100122,137.5,0,0,1,1,0,-0.11239123162671555,0.4837173694880147,Alta
100036.0,30,F,0,140.0,5,1,1,1,0,0,1,1100338,28.0,0,0,1,1,0,-0.47298559545034835,0.5918956786351045,Muito Alta
100123.0,34,F,0,100.0,2,1,0,2,0,0,0,1100106,50.0,0,0,1,1,0,-0.40053741276432164,0.5701612238292965,Muito Alta
100148.0,61,M,0,200.0,2,1,0,2,0,0,0,1100809,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
100242.0,50,F,0,400.0,3,1,1,1,1,0,0,1100155,133.33333333333334,0,0,1,1,0,-0.1261124783475539,0.4878337435042661,Alta
100296.0,33,F,0,137.0,4,1,0,1,0,0,1,1100056,34.25,0,0,1,1,0,-0.45240372536909074,0.5857211176107272,Muito Alta
100307.0,48,F,0,200.0,2,1,0,1,1,1,0,1100049,100.0,0,1,1,1,0,-0.235882452114261,0.37076473563427836,Alta
100325.0,22,F,0,600.0,2,1,0,1,1,1,0,1100049,300.0,0,1,1,1,0,0.4227373904859815,0.17317878285420557,Alta
100446.0,22,F,0,308.0,3,1,1,1,1,1,0,1100049,102.66666666666667,0,1,1,1,0,-0.22710085421292445,0.3681302562638773,Alta
100469.0,18,F,0,300.0,3,1,0,1,0,0,0,1100122,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
100620.0,34,F,0,91.0,2,1,1,1,0,0,0,1100015,45.5,0,0,1,1,0,-0.4153563592228271,0.5746069077668482,Muito Alta
100685.0,33,F,0,125.0,4,1,0,1,0,0,1,1100130,31.25,0,0,1,1,0,-0.4622830230080944,0.5886849069024284,Muito Alta
100740.0,66,M,0,954.0,1,1,0,1,0,0,0,1100015,954.0,1,0,1,1,0,2.5764242757887743,-0.12292728273663225,Média
100774.0,59,F,0,1371.0,2,1,0,1,1,0,0,1100122,685.5,0,0,1,1,0,1.692227137097949,-0.05766814112938459,Média
100821.0,43,F,0,112.0,4,1,0,1,0,0,0,1100155,28.0,0,0,1,1,0,-0.47298559545034835,0.5918956786351045,Muito Alta
100872.0,28,F,0,157.0,4,1,1,1,0,0,1,1100254,39.25,0,0,1,1,0,-0.4359382293040847,0.5807814687912254,Muito Alta
100921.0,57,F,0,468.0,4,1,0,1,0,0,0,1101302,117.0,0,0,1,1,0,-0.1798997654932404,0.5039699296479722,Muito Alta
100966.0,35,F,0,125.0,4,1,0,1,0,0,1,1100130,31.25,0,0,1,1,0,-0.4622830230080944,0.5886849069024284,Muito Alta
100968.0,20,F,0,600.0,1,1,1,1,0,0,0,1100601,600.0,0,0,1,1,0,1.4106671543863454,0.026799853684096403,Alta
101009.0,59,F,0,880.0,1,0,0,1,0,0,0,1101492,880.0,0,0,1,1,0,2.3327349340266847,-0.3498204802080053,Média
101038.0,24,F,0,60.0,3,1,0,1,0,0,0,1100452,20.0,0,0,1,1,0,-0.49933038915435807,0.5997991167463075,Muito Alta
101056.0,49,F,0,83.0,3,1,0,1,0,0,1,1100346,27.666666666666668,0,0,1,1,0,-0.47408329518801545,0.5922249885564047,Muito Alta
101100.0,56,F,0,40.0,1,1,1,1,1,0,1,1100023,40.0,0,0,1,1,0,-0.4334684048943338,0.5800405214683002,Muito Alta
101170.0,25,F,0,250.0,2,1,0,1,0,0,1,1100114,125.0,0,0,1,1,0,-0.1535549717892307,0.4960664915367692,Alta
101193.0,78,F,0,880.0,2,1,0,1,0,0,0,1100122,440.0,1,0,1,1,0,0.8837712803061513,0.3848686159081546,Alta
101215.0,71,F,0,937.0,2,1,0,1,0,0,0,1101450,468.5,1,0,1,1,0,0.9776246078766858,0.35671261763699424,Alta
101217.0,35,F,0,232.0,5,1,1,1,1,1,0,1100049,46.4,0,1,1,1,0,-0.412392569931126,0.4237177709793378,Alta
101273.0,56,F,0,468.0,2,1,0,1,0,0,0,1100155,234.0,0,0,1,1,0,0.20539284242790148,0.38838214727162956,Alta
101283.0,38,F,0,44.0,3,1,1,1,1,0,1,1100254,14.666666666666666,0,0,1,1,0,-0.5168935849570312,0.6050680754871093,Muito Alta
101294.0,36,F,0,80.0,5,1,1,1,0,0,1,1100338,16.0,0,0,1,1,0,-0.5125027860063629,0.6037508358019089,Muito Alta
101318.0,39,F,0,225.0,4,1,0,1,1,0,0,1100189,56.25,0,0,1,1,0,-0.3799555426830641,0.5639866628049193,Muito Alta
101325.0,73,M,0,937.0,2,1,0,1,1,0,0,1101476,468.5,1,0,1,1,0,0.9776246078766858,0.35671261763699424,Alta
101344.0,65,M,0,636.0,3,1,0,1,0,0,0,1100130,212.0,0,0,1,1,0,0.1329446597418748,0.4101166020774376,Alta
101366.0,65,M,0,434.0,5,1,0,1,1,0,0,1100155,86.8,0,0,1,1,0,-0.27935136172587705,0.5338054085177631,Muito Alta
101398.0,33,F,0,133.0,4,1,0,1,0,0,0,1101609,33.25,0,0,1,1,0,-0.455696824582092,0.5867090473746276,Muito Alta
101471.0,65,F,0,788.0,2,1,0,1,0,0,0,1101492,394.0,0,0,1,1,0,0.7322887165080956,0.23031338504757135,Alta
101497.0,18,F,0,112.0,2,0,0,1,1,0,0,1100254,56.0,0,0,1,1,0,-0.38077881748631437,0.46423364524589433,Alta
101500.0,23,F,0,240.0,3,1,1,1,0,1,0,1100122,80.0,0,0,1,1,0,-0.3017444363742853,0.5405233309122855,Muito Alta
101534.0,37,F,0,555.0,2,1,1,1,1,0,0,1100130,277.5,0,0,1,1,0,0.34864265819345425,0.3454072025419638,Alta
101545.0,33,F,0,100.0,3,1,0,1,1,0,1,1100304,33.333333333333336,0,0,1,1,0,-0.45542239964767517,0.5866267198943026,Muito Alta
101605.0,50,M,0,318.0,3,1,0,1,1,0,0,1100049,106.0,0,0,1,1,0,-0.21612385683625374,0.5148371570508761,Muito Alta
101673.0,52,F,0,290.0,4,1,0,1,1,0,1,1100304,72.5,0,0,1,1,0,-0.32644268047179437,0.5479328041415383,Muito Alta
101710.0,31,F,0,225.0,4,1,1,1,0,0,1,1100338,56.25,0,0,1,1,0,-0.3799555426830641,0.5639866628049193,Muito Alta
101713.0,39,F,0,100.0,3,1,1,1,0,1,1,1100072,33.333333333333336,0,0,1,1,0,-0.45542239964767517,0.5866267198943026,Muito Alta
101771.0,32,F,0,84.0,5,1,0,1,0,0,1,1100148,16.8,0,0,1,1,0,-0.5098683066359618,0.6029604919907886,Muito Alta
101831.0,66,M,0,954.0,1,1,0,1,0,0,0,1100049,954.0,1,0,1,1,0,2.5764242757887743,-0.12292728273663225,Média
101908.0,22,M,0,537.0,1,1,1,1,0,0,0,1100122,537.0,0,0,1,1,0,1.203201903967269,0.0890394288098193,Alta
101932.0,19,F,2,506.0,3,1,0,1,0,0,0,1100122,168.66666666666666,0,0,1,1,0,-0.009756306154844446,0.4529268918464533,Alta
101952.0,67,F,0,471.0,2,1,0,1,1,0,0,1100924,235.5,1,0,1,1,0,0.2103324912474033,0.586900252625779,Muito Alta
102027.0,50,F,0,157.0,5,1,0,1,0,0,0,1100023,31.4,0,0,1,1,0,-0.4617890581261442,0.5885367174378433,Muito Alta
102059.0,35,F,0,37.0,4,1,0,1,1,0,1,1100098,9.25,0,0,1,1,0,-0.534731205694121,0.6104193617082363,Muito Alta
102149.0,54,F,0,177.0,2,1,1,1,0,0,0,1100288,88.5,0,0,1,1,0,-0.273753093063775,0.5321259279191325,Muito Alta
102344.0,38,M,0,718.0,2,1,1,1,0,0,0,1100106,359.0,0,0,1,1,0,0.6170302440530531,0.2648909267840841,Alta
102582.0,75,F,0,937.0,1,1,0,1,0,0,0,1100403,937.0,1,0,1,1,0,2.5204415891677536,-0.10613247675032592,Média
102705.0,29,F,0,80.0,3,1,0,1,0,0,1,1100908,26.666666666666668,0,0,1,1,0,-0.47737639440101665,0.593212918320305,Muito Alta
102779.0,23,F,0,16.0,3,1,1,1,1,0,0,1100031,5.333333333333333,0,0,1,1,0,-0.5476291776117092,0.6142887532835127,Muito Alta
102780.0,53,F,0,318.0,3,1,0,1,1,0,0,1100023,106.0,0,0,1,1,0,-0.21612385683625374,0.5148371570508761,Muito Alta
102790.0,64,M,0,937.0,2,1,0,1,0,0,0,1100320,468.5,0,0,1,1,0,0.9776246078766858,0.1567126176369943,Alta
102816.0,22,F,0,50.0,4,1,0,1,0,0,1,1100114,12.5,0,0,1,1,0,-0.5240286332518671,0.60720858997556,Muito Alta
102844.0,50,F,0,1054.0,2,1,0,1,1,0,0,1100122,527.0,0,0,1,1,0,1.1702709118372567,0.09891872644882299,Alta
102864.0,18,F,3,50.0,3,1,0,1,0,0,1,1100338,16.666666666666668,0,0,0,1,0,-0.5103073865310288,0.4530922159593086,Alta
102893.0,27,F,0,137.0,4,1,1,1,0,0,1,1100023,34.25,0,0,1,1,0,-0.45240372536909074,0.5857211176107272,Muito Alta
103008.0,33,F,0,220.0,2,1,1,1,0,0,1,1100015,110.0,0,0,1,1,0,-0.2029514599842489,0.5108854379952746,Muito Alta
103072.0,43,F,0,75.0,4,1,0,1,0,0,1,1100452,18.75,0,0,1,1,0,-0.5034467631706095,0.6010340289511829,Muito Alta
103079.0,25,F,0,293.0,3,1,0,1,0,0,0,1100114,97.66666666666667,0,0,1,1,0,-0.2435663502779305,0.5230699050833791,Muito Alta
103093.0,31,F,0,133.0,3,1,1,1,0,0,1,1100114,44.333333333333336,0,0,1,1,0,-0.4191983083046618,0.5757594924913986,Muito Alta
103142.0,45,F,0,1000.0,2,1,0,1,0,0,0,1100452,500.0,0,0,1,1,0,1.081357233086224,0.1255928300741328,Alta
103183.0,39,F,0,154.0,5,1,0,1,0,0,1,1100403,30.8,0,0,1,1,0,-0.4637649176539449,0.5891294752961835,Muito Alta
103190.0,24,F,0,217.0,5,1,1,1,1,1,1,1100122,43.4,0,1,1,1,0,-0.42227186757012963,0.4266815602710389,Alta
103221.0,48,F,0,468.0,2,1,0,1,0,0,0,1100320,234.0,0,0,1,1,0,0.20539284242790148,0.38838214727162956,Alta
103263.0,45,F,0,91.0,6,1,0,1,0,0,1,1100940,15.166666666666666,0,0,1,1,1,-0.5152470353505306,0.7045741106051591,Muito Alta
103292.0,27,F,0,83.0,3,1,0,1,0,0,0,1100148,27.666666666666668,0,0,1,1,0,-0.47408329518801545,0.5922249885564047,Muito Alta
103319.0,43,F,0,150.0,3,1,1,1,0,0,1,1100114,50.0,0,0,1,1,0,-0.40053741276432164,0.5701612238292965,Muito Alta
103348.0,36,F,0,174.0,4,1,0,1,0,0,1,1101708,43.5,0,0,1,1,0,-0.42194255764882954,0.5765827672946489,Muito Alta
103349.0,48,F,0,318.0,3,1,1,1,0,0,0,1100056,106.0,0,0,1,1,0,-0.21612385683625374,0.5148371570508761,Muito Alta
103390.0,29,F,0,133.0,3,1,1,1,0,0,0,1100320,44.333333333333336,0,0,1,1,0,-0.4191983083046618,0.5757594924913986,Muito Alta
103396.0,43,F,0,374.0,5,1,0,1,0,0,0,1101005,74.8,0,0,1,1,0,-0.3188685522818916,0.5456605656845674,Muito Alta
103425.0,22,F,0,83.0,6,1,0,1,0,0,1,1100940,13.833333333333334,0,0,1,1,1,-0.5196378343011988,0.7058913502903597,Muito Alta
103427.0,34,F,0,125.0,4,1,0,1,0,0,1,1100049,31.25,0,0,1,1,0,-0.4622830230080944,0.5886849069024284,Muito Alta
103444.0,36,F,0,200.0,2,1,1,1,1,0,0,1100155,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
103606.0,60,M,0,200.0,1,1,1,1,1,0,0,1100189,200.0,0,0,1,1,0,0.09342746918586026,0.4219717592442419,Alta
103679.0,34,F,0,66.0,3,1,0,1,0,0,1,1100908,22.0,0,0,1,1,0,-0.4927441907283556,0.5978232572185067,Muito Alta
103705.0,37,F,0,41.0,4,1,1,1,0,0,1,1101468,10.25,0,0,1,1,0,-0.5314381064811199,0.609431431944336,Muito Alta
103731.0,54,M,0,125.0,2,1,1,1,0,0,1,1100023,62.5,0,0,1,1,0,-0.3593736726018065,0.557812101780542,Muito Alta
103737.0,44,F,0,239.0,2,1,0,1,0,0,0,1100148,119.5,0,0,1,1,0,-0.17166701746073737,0.5015001052382212,Muito Alta
103790.0,25,F,0,100.0,3,1,0,1,0,0,1,1100288,33.333333333333336,0,0,1,1,0,-0.45542239964767517,0.5866267198943026,Muito Alta
103803.0,33,F,0,293.0,3,1,1,1,1,0,0,1100304,97.66666666666667,0,0,1,1,0,-0.2435663502779305,0.5230699050833791,Muito Alta
103810.0,54,M,0,80.0,1,1,1,1,0,0,1,1100023,80.0,0,0,1,1,0,-0.3017444363742853,0.5405233309122855,Muito Alta
103900.0,35,F,0,16.0,6,1,0,1,0,0,0,1100189,2.6666666666666665,0,0,1,1,1,-0.5564107755130457,0.7169232326539137,Muito Alta
103950.0,32,F,0,93.0,5,1,0,1,0,0,1,1100320,18.6,0,0,1,1,0,-0.5039407280525597,0.6011822184157679,Muito Alta
104008.0,27,F,0,60.0,5,1,0,1,1,0,0,1100098,12.0,0,0,1,1,0,-0.5256751828583678,0.6077025548575102,Muito Alta
104017.0,17,F,0,150.0,4,1,0,1,0,0,1,1100403,37.5,1,0,1,1,0,-0.4417011529268368,0.782510345878051,Muito Alta
104126.0,56,F,0,440.0,2,0,0,1,0,0,0,1100262,220.0,0,0,1,1,0,0.1592894534458845,0.30221316396623465,Alta
104175.0,31,F,0,257.0,5,1,0,1,0,0,0,1100288,51.4,0,0,1,1,0,-0.3959270738661199,0.568778122159836,Muito Alta
104195.0,73,M,0,954.0,2,1,0,1,1,0,0,1100189,477.0,1,0,1,1,0,1.0056159511871963,0.34831521464384113,Alta
104251.0,62,M,0,100.0,1,1,1,1,0,0,0,1101757,100.0,0,0,1,1,0,-0.235882452114261,0.5207647356342783,Muito Alta
104272.0,59,F,0,725.0,2,1,0,1,0,0,0,1100114,362.5,0,0,1,1,0,0.6285560912985573,0.26143317261043286,Alta
104310.0,20,F,0,350.0,1,1,0,1,1,0,0,1100122,350.0,0,0,1,1,0,0.5873923511360422,0.27378229465918735,Alta
104374.0,70,F,0,954.0,1,1,0,1,1,0,0,1101435,954.0,1,0,1,1,0,2.5764242757887743,-0.12292728273663225,Média
104497.0,30,M,0,30.0,1,1,0,2,0,0,1,1100809,30.0,0,0,1,1,0,-0.4663993970243459,0.5899198191073038,Muito Alta
